City,YEAR,MONTH,Prescription_Qty,Population,Population_Thousands,Presc_per_thous
CHESTERFIELD,2024,11,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2024,12,2,76420,76.42,0.02617115938236064
CHESTERFIELD,2025,2,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2025,4,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2025,5,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2025,6,4,76420,76.42,0.05234231876472128
CHESTERFIELD,2025,7,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2025,10,2,76420,76.42,0.02617115938236064
CHESTERFIELD,2025,11,5,76420,76.42,0.06542789845590159
CHESTERFIELD,2025,12,20,76420,76.42,0.26171159382360637
COLCHESTER,2024,1,42,130245,130.245,0.32246919267534263
COLCHESTER,2024,2,27,130245,130.245,0.20730162386272025
COLCHESTER,2024,3,38,130245,130.245,0.29175784099197666
COLCHESTER,2024,4,39,130245,130.245,0.29943567891281814
COLCHESTER,2024,5,23,130245,130.245,0.17659027217935427
COLCHESTER,2024,6,20,130245,130.245,0.1535567584168298
COLCHESTER,2024,7,17,130245,130.245,0.13052324465430534
COLCHESTER,2024,8,8,130245,130.245,0.061422703366731925
COLCHESTER,2024,9,15,130245,130.245,0.11516756881262236
COLCHESTER,2024,10,16,130245,130.245,0.12284540673346385
COLCHESTER,2024,11,21,130245,130.245,0.16123459633767132
COLCHESTER,2024,12,20,130245,130.245,0.1535567584168298
COLCHESTER,2025,1,16,130245,130.245,0.12284540673346385
COLCHESTER,2025,2,12,130245,130.245,0.09213405505009789
COLCHESTER,2025,3,17,130245,130.245,0.13052324465430534
COLCHESTER,2025,4,11,130245,130.245,0.0844562171292564
COLCHESTER,2025,5,11,130245,130.245,0.0844562171292564
COLCHESTER,2025,6,6,130245,130.245,0.046067027525048945
COLCHESTER,2025,7,4,130245,130.245,0.030711351683365962
COLCHESTER,2025,8,8,130245,130.245,0.061422703366731925
COLCHESTER,2025,9,8,130245,130.245,0.061422703366731925
COLCHESTER,2025,10,1,130245,130.245,0.007677837920841491
COLCHESTER,2025,11,4,130245,130.245,0.030711351683365962
COLCHESTER,2025,12,8,130245,130.245,0.061422703366731925
COVENTRY,2024,2,3,344285,344.285,0.00871371102429673
COVENTRY,2024,6,7,344285,344.285,0.020331992390025703
COVENTRY,2024,7,22,344285,344.285,0.06390054751150935
COVENTRY,2024,8,8,344285,344.285,0.02323656273145795
COVENTRY,2024,9,2,344285,344.285,0.005809140682864487
COVENTRY,2024,10,14,344285,344.285,0.040663984780051406
COVENTRY,2024,11,7,344285,344.285,0.020331992390025703
COVENTRY,2024,12,32,344285,344.285,0.0929462509258318
COVENTRY,2025,1,26,344285,344.285,0.07551882887723833
COVENTRY,2025,2,12,344285,344.285,0.03485484409718692
COVENTRY,2025,3,7,344285,344.285,0.020331992390025703
COVENTRY,2025,4,15,344285,344.285,0.04356855512148365
COVENTRY,2025,5,20,344285,344.285,0.058091406828644866
COVENTRY,2025,6,14,344285,344.285,0.040663984780051406
COVENTRY,2025,7,7,344285,344.285,0.020331992390025703
COVENTRY,2025,8,13,344285,344.285,0.03775941443861917
COVENTRY,2025,9,23,344285,344.285,0.0668051178529416
COVENTRY,2025,10,28,344285,344.285,0.08132796956010281
COVENTRY,2025,11,40,344285,344.285,0.11618281365728973
COVENTRY,2025,12,26,344285,344.285,0.07551882887723833
CREWE,2024,1,5,74120,74.12,0.06745817593092282
CREWE,2024,2,4,74120,74.12,0.05396654074473826
CREWE,2024,3,7,74120,74.12,0.09444144630329196
CREWE,2024,4,9,74120,74.12,0.12142471667566108
CREWE,2024,5,3,74120,74.12,0.040474905558553695
CREWE,2024,6,6,74120,74.12,0.08094981111710739
CREWE,2024,7,4,74120,74.12,0.05396654074473826
CREWE,2024,8,2,74120,74.12,0.02698327037236913
CREWE,2024,9,1,74120,74.12,0.013491635186184564
CREWE,2024,10,2,74120,74.12,0.02698327037236913
CREWE,2024,11,2,74120,74.12,0.02698327037236913
CREWE,2024,12,3,74120,74.12,0.040474905558553695
CREWE,2025,1,2,74120,74.12,0.02698327037236913
CREWE,2025,2,5,74120,74.12,0.06745817593092282
CREWE,2025,4,1,74120,74.12,0.013491635186184564
CREWE,2025,5,2,74120,74.12,0.02698327037236913
CREWE,2025,7,1,74120,74.12,0.013491635186184564
CREWE,2025,8,3,74120,74.12,0.040474905558553695
CREWE,2025,9,3,74120,74.12,0.040474905558553695
CREWE,2025,10,3,74120,74.12,0.040474905558553695
CREWE,2025,11,1,74120,74.12,0.013491635186184564
CREWE,2025,12,1,74120,74.12,0.013491635186184564
DARLINGTON,2024,1,36,93015,93.015,0.3870343492985002
DARLINGTON,2024,2,32,93015,93.015,0.344030532709778
DARLINGTON,2024,3,30,93015,93.015,0.32252862441541685
DARLINGTON,2024,4,35,93015,93.015,0.3762833951513197
DARLINGTON,2024,5,36,93015,93.015,0.3870343492985002
DARLINGTON,2024,6,22,93015,93.015,0.23652099123797238
DARLINGTON,2024,7,45,93015,93.015,0.4837929366231253
DARLINGTON,2024,8,26,93015,93.015,0.27952480782669464
DARLINGTON,2024,9,29,93015,93.015,0.31177767026823633
DARLINGTON,2024,10,36,93015,93.015,0.3870343492985002
DARLINGTON,2024,11,29,93015,93.015,0.31177767026823633
DARLINGTON,2024,12,32,93015,93.015,0.344030532709778
DARLINGTON,2025,1,24,93015,93.015,0.2580228995323335
DARLINGTON,2025,2,25,93015,93.015,0.26877385367951406
DARLINGTON,2025,3,27,93015,93.015,0.29027576197387517
DARLINGTON,2025,4,34,93015,93.015,0.3655324410041391
DARLINGTON,2025,5,20,93015,93.015,0.21501908294361124
DARLINGTON,2025,6,26,93015,93.015,0.27952480782669464
DARLINGTON,2025,7,29,93015,93.015,0.31177767026823633
DARLINGTON,2025,8,18,93015,93.015,0.1935171746492501
DARLINGTON,2025,9,28,93015,93.015,0.30102671612105575
DARLINGTON,2025,10,26,93015,93.015,0.27952480782669464
DARLINGTON,2025,11,26,93015,93.015,0.27952480782669464
DARLINGTON,2025,12,27,93015,93.015,0.29027576197387517
DARTFORD,2024,1,22,69130,69.13,0.3182409952263851
DARTFORD,2024,2,5,69130,69.13,0.07232749891508752
DARTFORD,2024,3,16,69130,69.13,0.23144799652828008
DARTFORD,2024,4,12,69130,69.13,0.17358599739621006
DARTFORD,2024,5,20,69130,69.13,0.2893099956603501
DARTFORD,2024,6,13,69130,69.13,0.18805149717922756
DARTFORD,2024,7,12,69130,69.13,0.17358599739621006
DARTFORD,2024,8,20,69130,69.13,0.2893099956603501
DARTFORD,2024,9,17,69130,69.13,0.24591349631129758
DARTFORD,2024,10,25,69130,69.13,0.3616374945754376
DARTFORD,2024,11,22,69130,69.13,0.3182409952263851
DARTFORD,2024,12,29,69130,69.13,0.4194994937075076
DARTFORD,2025,1,43,69130,69.13,0.6220164906697527
DARTFORD,2025,2,17,69130,69.13,0.24591349631129758
DARTFORD,2025,3,16,69130,69.13,0.23144799652828008
DARTFORD,2025,4,22,69130,69.13,0.3182409952263851
DARTFORD,2025,5,31,69130,69.13,0.4484304932735426
DARTFORD,2025,6,17,69130,69.13,0.24591349631129758
DARTFORD,2025,7,26,69130,69.13,0.3761029943584551
DARTFORD,2025,8,21,69130,69.13,0.30377549544336757
DARTFORD,2025,9,19,69130,69.13,0.27484449587733256
DARTFORD,2025,10,14,69130,69.13,0.20251699696224507
DARTFORD,2025,11,19,69130,69.13,0.27484449587733256
DARTFORD,2025,12,20,69130,69.13,0.2893099956603501
DERBY,2024,1,9,275575,275.575,0.032658985757053435
DERBY,2024,2,9,275575,275.575,0.032658985757053435
DERBY,2024,3,8,275575,275.575,0.029030209561825275
DERBY,2024,4,9,275575,275.575,0.032658985757053435
DERBY,2024,5,6,275575,275.575,0.021772657171368958
DERBY,2024,6,16,275575,275.575,0.05806041912365055
DERBY,2024,7,10,275575,275.575,0.036287761952281596
DERBY,2024,8,6,275575,275.575,0.021772657171368958
DERBY,2024,9,7,275575,275.575,0.025401433366597115
DERBY,2024,10,18,275575,275.575,0.06531797151410687
DERBY,2024,11,15,275575,275.575,0.05443164292842239
DERBY,2024,12,9,275575,275.575,0.032658985757053435
DERBY,2025,1,9,275575,275.575,0.032658985757053435
DERBY,2025,2,10,275575,275.575,0.036287761952281596
DERBY,2025,3,5,275575,275.575,0.018143880976140798
DERBY,2025,4,10,275575,275.575,0.036287761952281596
DERBY,2025,5,7,275575,275.575,0.025401433366597115
DERBY,2025,6,9,275575,275.575,0.032658985757053435
DERBY,2025,7,6,275575,275.575,0.021772657171368958
DERBY,2025,8,4,275575,275.575,0.014515104780912638
DERBY,2025,9,13,275575,275.575,0.047174090537966076
DERBY,2025,10,8,275575,275.575,0.029030209561825275
DERBY,2025,11,7,275575,275.575,0.025401433366597115
DERBY,2025,12,20,275575,275.575,0.07257552390456319
DONCASTER,2024,1,30,87455,87.455,0.34303356011663144
DONCASTER,2024,2,28,87455,87.455,0.32016465610885597
DONCASTER,2024,3,19,87455,87.455,0.21725458807386658
DONCASTER,2024,4,26,87455,87.455,0.29729575210108056
DONCASTER,2024,5,18,87455,87.455,0.20582013606997884
DONCASTER,2024,6,18,87455,87.455,0.20582013606997884
DONCASTER,2024,7,28,87455,87.455,0.32016465610885597
DONCASTER,2024,8,6,87455,87.455,0.06860671202332629
DONCASTER,2024,9,8,87455,87.455,0.09147561603110171
DONCASTER,2024,10,17,87455,87.455,0.19438568406609114
DONCASTER,2024,11,30,87455,87.455,0.34303356011663144
DONCASTER,2024,12,16,87455,87.455,0.18295123206220343
DONCASTER,2025,1,27,87455,87.455,0.30873020410496826
DONCASTER,2025,2,12,87455,87.455,0.13721342404665257
DONCASTER,2025,3,8,87455,87.455,0.09147561603110171
DONCASTER,2025,4,13,87455,87.455,0.14864787605054028
DONCASTER,2025,5,13,87455,87.455,0.14864787605054028
DONCASTER,2025,6,14,87455,87.455,0.16008232805442799
DONCASTER,2025,7,8,87455,87.455,0.09147561603110171
DONCASTER,2025,8,7,87455,87.455,0.08004116402721399
DONCASTER,2025,9,11,87455,87.455,0.12577897204276486
DONCASTER,2025,10,23,87455,87.455,0.26299239608941744
DONCASTER,2025,11,17,87455,87.455,0.19438568406609114
DONCASTER,2025,12,12,87455,87.455,0.13721342404665257
DORCHESTER,2024,1,2,21360,21.36,0.09363295880149813
DORCHESTER,2024,2,11,21360,21.36,0.5149812734082397
DORCHESTER,2024,3,3,21360,21.36,0.1404494382022472
DORCHESTER,2024,4,5,21360,21.36,0.23408239700374533
DORCHESTER,2024,5,12,21360,21.36,0.5617977528089888
DORCHESTER,2024,6,10,21360,21.36,0.46816479400749067
DORCHESTER,2024,7,7,21360,21.36,0.32771535580524347
DORCHESTER,2024,8,5,21360,21.36,0.23408239700374533
DORCHESTER,2024,9,10,21360,21.36,0.46816479400749067
DORCHESTER,2024,10,6,21360,21.36,0.2808988764044944
DORCHESTER,2024,11,10,21360,21.36,0.46816479400749067
DORCHESTER,2024,12,1,21360,21.36,0.04681647940074907
DORCHESTER,2025,1,3,21360,21.36,0.1404494382022472
DORCHESTER,2025,2,4,21360,21.36,0.18726591760299627
DORCHESTER,2025,3,11,21360,21.36,0.5149812734082397
DORCHESTER,2025,4,5,21360,21.36,0.23408239700374533
DORCHESTER,2025,5,3,21360,21.36,0.1404494382022472
DORCHESTER,2025,6,7,21360,21.36,0.32771535580524347
DORCHESTER,2025,7,2,21360,21.36,0.09363295880149813
DORCHESTER,2025,9,9,21360,21.36,0.4213483146067416
DORCHESTER,2025,10,2,21360,21.36,0.09363295880149813
DORCHESTER,2025,11,5,21360,21.36,0.23408239700374533
DORCHESTER,2025,12,2,21360,21.36,0.09363295880149813
DUDLEY,2024,1,26,324969,324.969,0.08000763149715819
DUDLEY,2024,2,25,324969,324.969,0.07693041490111364
DUDLEY,2024,3,27,324969,324.969,0.08308484809320274
DUDLEY,2024,4,32,324969,324.969,0.09847093107342547
DUDLEY,2024,5,30,324969,324.969,0.09231649788133638
DUDLEY,2024,6,17,324969,324.969,0.05231268213275728
DUDLEY,2024,7,16,324969,324.969,0.049235465536712736
DUDLEY,2024,8,12,324969,324.969,0.03692659915253455
DUDLEY,2024,9,16,324969,324.969,0.049235465536712736
DUDLEY,2024,10,31,324969,324.969,0.09539371447738092
DUDLEY,2024,11,23,324969,324.969,0.07077598170902455
DUDLEY,2024,12,12,324969,324.969,0.03692659915253455
DUDLEY,2025,1,11,324969,324.969,0.033849382556490004
DUDLEY,2025,2,18,324969,324.969,0.055389898728801824
DUDLEY,2025,3,11,324969,324.969,0.033849382556490004
DUDLEY,2025,4,7,324969,324.969,0.02154051617231182
DUDLEY,2025,5,15,324969,324.969,0.04615824894066819
DUDLEY,2025,6,7,324969,324.969,0.02154051617231182
DUDLEY,2025,7,4,324969,324.969,0.012308866384178184
DUDLEY,2025,8,6,324969,324.969,0.018463299576267276
DUDLEY,2025,9,10,324969,324.969,0.03077216596044546
DUDLEY,2025,10,7,324969,324.969,0.02154051617231182
DUDLEY,2025,11,7,324969,324.969,0.02154051617231182
DUDLEY,2025,12,5,324969,324.969,0.01538608298022273
EXETER,2024,1,2,126175,126.175,0.015851000594412523
EXETER,2024,2,1,126175,126.175,0.007925500297206262
EXETER,2024,3,2,126175,126.175,0.015851000594412523
EXETER,2024,4,2,126175,126.175,0.015851000594412523
EXETER,2024,5,3,126175,126.175,0.023776500891618785
EXETER,2024,6,3,126175,126.175,0.023776500891618785
EXETER,2024,7,2,126175,126.175,0.015851000594412523
EXETER,2024,8,1,126175,126.175,0.007925500297206262
EXETER,2024,9,1,126175,126.175,0.007925500297206262
EXETER,2024,10,3,126175,126.175,0.023776500891618785
EXETER,2024,11,3,126175,126.175,0.023776500891618785
EXETER,2024,12,2,126175,126.175,0.015851000594412523
EXETER,2025,1,2,126175,126.175,0.015851000594412523
EXETER,2025,2,2,126175,126.175,0.015851000594412523
EXETER,2025,3,1,126175,126.175,0.007925500297206262
EXETER,2025,4,3,126175,126.175,0.023776500891618785
EXETER,2025,6,2,126175,126.175,0.015851000594412523
EXETER,2025,7,1,126175,126.175,0.007925500297206262
EXETER,2025,8,4,126175,126.175,0.031702001188825046
EXETER,2025,11,5,126175,126.175,0.03962750148603131
EXETER,2025,12,4,126175,126.175,0.031702001188825046
GATESHEAD,2024,1,4,115280,115.28,0.03469812630117974
GATESHEAD,2024,3,2,115280,115.28,0.01734906315058987
GATESHEAD,2024,10,3,115280,115.28,0.0260235947258848
GATESHEAD,2024,12,1,115280,115.28,0.008674531575294934
GATESHEAD,2025,1,4,115280,115.28,0.03469812630117974
GATESHEAD,2025,4,2,115280,115.28,0.01734906315058987
GATESHEAD,2025,6,2,115280,115.28,0.01734906315058987
GATESHEAD,2025,7,1,115280,115.28,0.008674531575294934
GATESHEAD,2025,12,1,115280,115.28,0.008674531575294934
GILLINGHAM,2024,1,53,15825,15.825,3.34913112164297
GILLINGHAM,2024,2,51,15825,15.825,3.2227488151658767
GILLINGHAM,2024,3,44,15825,15.825,2.7804107424960507
GILLINGHAM,2024,4,31,15825,15.825,1.9589257503949449
GILLINGHAM,2024,5,67,15825,15.825,4.233807266982622
GILLINGHAM,2024,6,28,15825,15.825,1.7693522906793049
GILLINGHAM,2024,7,24,15825,15.825,1.5165876777251186
GILLINGHAM,2024,8,31,15825,15.825,1.9589257503949449
GILLINGHAM,2024,9,28,15825,15.825,1.7693522906793049
GILLINGHAM,2024,10,34,15825,15.825,2.1484992101105846
GILLINGHAM,2024,11,39,15825,15.825,2.4644549763033177
GILLINGHAM,2024,12,25,15825,15.825,1.5797788309636651
GILLINGHAM,2025,1,29,15825,15.825,1.8325434439178516
GILLINGHAM,2025,2,30,15825,15.825,1.8957345971563981
GILLINGHAM,2025,3,32,15825,15.825,2.0221169036334916
GILLINGHAM,2025,4,24,15825,15.825,1.5165876777251186
GILLINGHAM,2025,5,12,15825,15.825,0.7582938388625593
GILLINGHAM,2025,6,28,15825,15.825,1.7693522906793049
GILLINGHAM,2025,7,24,15825,15.825,1.5165876777251186
GILLINGHAM,2025,8,23,15825,15.825,1.4533965244865719
GILLINGHAM,2025,9,30,15825,15.825,1.8957345971563981
GILLINGHAM,2025,10,26,15825,15.825,1.6429699842022119
GILLINGHAM,2025,11,32,15825,15.825,2.0221169036334916
GILLINGHAM,2025,12,29,15825,15.825,1.8325434439178516
GLOUCESTER,2024,1,8,118555,118.555,0.0674792290498081
GLOUCESTER,2024,2,8,118555,118.555,0.0674792290498081
GLOUCESTER,2024,3,9,118555,118.555,0.07591413268103411
GLOUCESTER,2024,4,15,118555,118.555,0.1265235544683902
GLOUCESTER,2024,5,13,118555,118.555,0.10965374720593817
GLOUCESTER,2024,6,7,118555,118.555,0.05904432541858209
GLOUCESTER,2024,7,7,118555,118.555,0.05904432541858209
GLOUCESTER,2024,8,10,118555,118.555,0.08434903631226012
GLOUCESTER,2024,9,8,118555,118.555,0.0674792290498081
GLOUCESTER,2024,10,17,118555,118.555,0.14339336173084222
GLOUCESTER,2024,11,23,118555,118.555,0.1940027835181983
GLOUCESTER,2024,12,72,118555,118.555,0.6073130614482729
GLOUCESTER,2025,1,55,118555,118.555,0.4639196997174307
GLOUCESTER,2025,2,40,118555,118.555,0.3373961452490405
GLOUCESTER,2025,3,35,118555,118.555,0.29522162709291044
GLOUCESTER,2025,4,35,118555,118.555,0.29522162709291044
GLOUCESTER,2025,5,29,118555,118.555,0.24461220530555436
GLOUCESTER,2025,6,27,118555,118.555,0.22774239804310234
GLOUCESTER,2025,7,36,118555,118.555,0.30365653072413645
GLOUCESTER,2025,8,29,118555,118.555,0.24461220530555436
GLOUCESTER,2025,9,23,118555,118.555,0.1940027835181983
GLOUCESTER,2025,10,31,118555,118.555,0.2614820125680064
GLOUCESTER,2025,11,30,118555,118.555,0.2530471089367804
GLOUCESTER,2025,12,60,118555,118.555,0.5060942178735608
GREAT YARMOUTH,2024,1,2,28985,28.985,0.06900120752113162
GREAT YARMOUTH,2024,2,13,28985,28.985,0.44850784888735556
GREAT YARMOUTH,2024,3,4,28985,28.985,0.13800241504226324
GREAT YARMOUTH,2024,4,2,28985,28.985,0.06900120752113162
GREAT YARMOUTH,2024,5,15,28985,28.985,0.5175090564084872
GREAT YARMOUTH,2024,6,5,28985,28.985,0.17250301880282906
GREAT YARMOUTH,2024,7,5,28985,28.985,0.17250301880282906
GREAT YARMOUTH,2024,8,3,28985,28.985,0.10350181128169743
GREAT YARMOUTH,2024,9,5,28985,28.985,0.17250301880282906
GREAT YARMOUTH,2024,10,6,28985,28.985,0.20700362256339486
GREAT YARMOUTH,2024,11,6,28985,28.985,0.20700362256339486
GREAT YARMOUTH,2024,12,8,28985,28.985,0.2760048300845265
GREAT YARMOUTH,2025,1,5,28985,28.985,0.17250301880282906
GREAT YARMOUTH,2025,2,2,28985,28.985,0.06900120752113162
GREAT YARMOUTH,2025,3,3,28985,28.985,0.10350181128169743
GREAT YARMOUTH,2025,4,2,28985,28.985,0.06900120752113162
GREAT YARMOUTH,2025,5,6,28985,28.985,0.20700362256339486
GREAT YARMOUTH,2025,6,6,28985,28.985,0.20700362256339486
GREAT YARMOUTH,2025,7,3,28985,28.985,0.10350181128169743
GREAT YARMOUTH,2025,8,2,28985,28.985,0.06900120752113162
GREAT YARMOUTH,2025,10,6,28985,28.985,0.20700362256339486
GREAT YARMOUTH,2025,11,10,28985,28.985,0.3450060376056581
GREAT YARMOUTH,2025,12,7,28985,28.985,0.24150422632396068
GRIMSBY,2024,1,8,85925,85.925,0.09310445155659006
GRIMSBY,2024,2,6,85925,85.925,0.06982833866744254
GRIMSBY,2024,3,10,85925,85.925,0.11638056444573756
GRIMSBY,2024,4,5,85925,85.925,0.05819028222286878
GRIMSBY,2024,5,10,85925,85.925,0.11638056444573756
GRIMSBY,2024,6,7,85925,85.925,0.0814663951120163
GRIMSBY,2024,7,15,85925,85.925,0.17457084666860634
GRIMSBY,2024,8,9,85925,85.925,0.1047425080011638
GRIMSBY,2024,9,6,85925,85.925,0.06982833866744254
GRIMSBY,2024,10,16,85925,85.925,0.1862089031131801
GRIMSBY,2024,11,18,85925,85.925,0.2094850160023276
GRIMSBY,2024,12,28,85925,85.925,0.3258655804480652
GRIMSBY,2025,1,17,85925,85.925,0.19784695955775386
GRIMSBY,2025,2,9,85925,85.925,0.1047425080011638
GRIMSBY,2025,3,9,85925,85.925,0.1047425080011638
GRIMSBY,2025,4,11,85925,85.925,0.12801862089031132
GRIMSBY,2025,5,12,85925,85.925,0.13965667733488507
GRIMSBY,2025,6,9,85925,85.925,0.1047425080011638
GRIMSBY,2025,7,9,85925,85.925,0.1047425080011638
GRIMSBY,2025,8,7,85925,85.925,0.0814663951120163
GRIMSBY,2025,9,7,85925,85.925,0.0814663951120163
GRIMSBY,2025,10,14,85925,85.925,0.1629327902240326
GRIMSBY,2025,11,15,85925,85.925,0.17457084666860634
GRIMSBY,2025,12,20,85925,85.925,0.23276112889147513
GUILDFORD,2024,1,1,77880,77.88,0.012840267077555215
GUILDFORD,2024,8,1,77880,77.88,0.012840267077555215
GUILDFORD,2024,9,1,77880,77.88,0.012840267077555215
GUILDFORD,2024,11,2,77880,77.88,0.02568053415511043
GUILDFORD,2025,1,1,77880,77.88,0.012840267077555215
GUILDFORD,2025,4,1,77880,77.88,0.012840267077555215
GUILDFORD,2025,5,1,77880,77.88,0.012840267077555215
GUILDFORD,2025,10,1,77880,77.88,0.012840267077555215
GUILDFORD,2025,11,2,77880,77.88,0.02568053415511043
HARLOW,2024,1,12,93580,93.58,0.12823252831801668
HARLOW,2024,2,11,93580,93.58,0.11754648429151528
HARLOW,2024,3,17,93580,93.58,0.18166274845052363
HARLOW,2024,4,14,93580,93.58,0.14960461637101946
HARLOW,2024,5,25,93580,93.58,0.2671511006625347
HARLOW,2024,6,17,93580,93.58,0.18166274845052363
HARLOW,2024,7,12,93580,93.58,0.12823252831801668
HARLOW,2024,8,10,93580,93.58,0.1068604402650139
HARLOW,2024,9,8,93580,93.58,0.08548835221201112
HARLOW,2024,10,15,93580,93.58,0.16029066039752085
HARLOW,2024,11,13,93580,93.58,0.13891857234451807
HARLOW,2024,12,9,93580,93.58,0.09617439623851251
HARLOW,2025,1,16,93580,93.58,0.17097670442402224
HARLOW,2025,2,11,93580,93.58,0.11754648429151528
HARLOW,2025,3,19,93580,93.58,0.2030348365035264
HARLOW,2025,4,11,93580,93.58,0.11754648429151528
HARLOW,2025,5,13,93580,93.58,0.13891857234451807
HARLOW,2025,6,12,93580,93.58,0.12823252831801668
HARLOW,2025,7,12,93580,93.58,0.12823252831801668
HARLOW,2025,8,6,93580,93.58,0.06411626415900834
HARLOW,2025,9,13,93580,93.58,0.13891857234451807
HARLOW,2025,10,12,93580,93.58,0.12823252831801668
HARLOW,2025,11,10,93580,93.58,0.1068604402650139
HARLOW,2025,12,13,93580,93.58,0.13891857234451807
HARROGATE,2024,1,7,75515,75.515,0.0926968152022777
HARROGATE,2024,2,9,75515,75.515,0.1191816195457856
HARROGATE,2024,3,4,75515,75.515,0.05296960868701583
HARROGATE,2024,4,4,75515,75.515,0.05296960868701583
HARROGATE,2024,5,5,75515,75.515,0.06621201085876978
HARROGATE,2024,6,3,75515,75.515,0.03972720651526187
HARROGATE,2024,7,3,75515,75.515,0.03972720651526187
HARROGATE,2024,8,1,75515,75.515,0.013242402171753957
HARROGATE,2024,10,2,75515,75.515,0.026484804343507914
HARROGATE,2024,11,5,75515,75.515,0.06621201085876978
HARROGATE,2024,12,5,75515,75.515,0.06621201085876978
HARROGATE,2025,1,5,75515,75.515,0.06621201085876978
HARROGATE,2025,2,6,75515,75.515,0.07945441303052374
HARROGATE,2025,4,3,75515,75.515,0.03972720651526187
HARROGATE,2025,5,1,75515,75.515,0.013242402171753957
HARROGATE,2025,6,1,75515,75.515,0.013242402171753957
HARROGATE,2025,8,2,75515,75.515,0.026484804343507914
HARROGATE,2025,9,5,75515,75.515,0.06621201085876978
HARROGATE,2025,10,2,75515,75.515,0.026484804343507914
HARROGATE,2025,11,5,75515,75.515,0.06621201085876978
HARROGATE,2025,12,4,75515,75.515,0.05296960868701583
HARTLEPOOL,2024,1,125,87995,87.995,1.4205352576850956
HARTLEPOOL,2024,2,74,87995,87.995,0.8409568725495766
HARTLEPOOL,2024,3,99,87995,87.995,1.1250639240865958
HARTLEPOOL,2024,4,76,87995,87.995,0.8636854366725382
HARTLEPOOL,2024,5,103,87995,87.995,1.170521052332519
HARTLEPOOL,2024,6,72,87995,87.995,0.8182283084266151
HARTLEPOOL,2024,7,62,87995,87.995,0.7045854878118074
HARTLEPOOL,2024,8,51,87995,87.995,0.5795783851355191
HARTLEPOOL,2024,9,61,87995,87.995,0.6932212057503266
HARTLEPOOL,2024,10,97,87995,87.995,1.1023353599636343
HARTLEPOOL,2024,11,96,87995,87.995,1.0909710779021535
HARTLEPOOL,2024,12,89,87995,87.995,1.0114211034717882
HARTLEPOOL,2025,1,68,87995,87.995,0.772771180180692
HARTLEPOOL,2025,2,67,87995,87.995,0.7614068981192113
HARTLEPOOL,2025,3,50,87995,87.995,0.5682141030740383
HARTLEPOOL,2025,4,75,87995,87.995,0.8523211546110574
HARTLEPOOL,2025,5,47,87995,87.995,0.534121256889596
HARTLEPOOL,2025,6,42,87995,87.995,0.47729984658219216
HARTLEPOOL,2025,7,37,87995,87.995,0.4204784362747883
HARTLEPOOL,2025,8,22,87995,87.995,0.25001420535257685
HARTLEPOOL,2025,9,51,87995,87.995,0.5795783851355191
HARTLEPOOL,2025,10,44,87995,87.995,0.5000284107051537
HARTLEPOOL,2025,11,67,87995,87.995,0.7614068981192113
HARTLEPOOL,2025,12,68,87995,87.995,0.772771180180692
HATFIELD,2024,1,3,41560,41.56,0.07218479307025986
HATFIELD,2024,2,1,41560,41.56,0.02406159769008662
HATFIELD,2024,3,1,41560,41.56,0.02406159769008662
HATFIELD,2024,7,3,41560,41.56,0.07218479307025986
HATFIELD,2024,8,1,41560,41.56,0.02406159769008662
HATFIELD,2024,9,1,41560,41.56,0.02406159769008662
HATFIELD,2025,6,1,41560,41.56,0.02406159769008662
HATFIELD,2025,7,1,41560,41.56,0.02406159769008662
HATFIELD,2025,9,2,41560,41.56,0.04812319538017324
HATFIELD,2025,12,1,41560,41.56,0.02406159769008662
HEREFORD,2024,1,28,60480,60.48,0.46296296296296297
HEREFORD,2024,2,17,60480,60.48,0.2810846560846561
HEREFORD,2024,3,13,60480,60.48,0.21494708994708997
HEREFORD,2024,4,25,60480,60.48,0.41335978835978837
HEREFORD,2024,5,16,60480,60.48,0.2645502645502646
HEREFORD,2024,6,18,60480,60.48,0.2976190476190476
HEREFORD,2024,7,21,60480,60.48,0.34722222222222227
HEREFORD,2024,8,13,60480,60.48,0.21494708994708997
HEREFORD,2024,9,23,60480,60.48,0.3802910052910053
HEREFORD,2024,10,10,60480,60.48,0.16534391534391535
HEREFORD,2024,11,27,60480,60.48,0.44642857142857145
HEREFORD,2024,12,24,60480,60.48,0.39682539682539686
HEREFORD,2025,1,24,60480,60.48,0.39682539682539686
HEREFORD,2025,2,17,60480,60.48,0.2810846560846561
HEREFORD,2025,3,19,60480,60.48,0.3141534391534392
HEREFORD,2025,4,18,60480,60.48,0.2976190476190476
HEREFORD,2025,5,13,60480,60.48,0.21494708994708997
HEREFORD,2025,6,16,60480,60.48,0.2645502645502646
HEREFORD,2025,7,24,60480,60.48,0.39682539682539686
HEREFORD,2025,8,12,60480,60.48,0.19841269841269843
HEREFORD,2025,9,18,60480,60.48,0.2976190476190476
HEREFORD,2025,10,11,60480,60.48,0.1818783068783069
HEREFORD,2025,11,10,60480,60.48,0.16534391534391535
HEREFORD,2025,12,16,60480,60.48,0.2645502645502646
